════════════════════════════════════════════════════════════════════════════════════════════════════
REPORTE DE MENSAJES - SNU: 019929bf-ee7e-7364-b808-26f24f353a5b
════════════════════════════════════════════════════════════════════════════════════════════════════

📊 Resumen:
  • Total de mensajes: 409
  • Rango temporal: 2026-01-21 12:29:01.331 → 2026-01-26 03:06:29.576
  • Dispositivos únicos (SNU): 1

────────────────────────────────────────────────────────────────────────────────────────────────────

Timestamp               | Topic                                              | SID          | TSP          | LOG  | DVS  | LID      | STS      | LGC       | XST    | NST    | RSS 
2026-01-21 13:05:24.927 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768996241   | 1    | 3    | N/A      | 4745     | 792400    | -200   | 200    | 20  
2026-01-21 13:05:27.004 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768996301   | 1    | 3    | N/A      | 4805     | 792400    | -200   | 200    | 20  
2026-01-21 13:05:29.077 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768996361   | 1    | 3    | N/A      | 4865     | 792400    | -200   | 200    | 20  
2026-01-21 13:05:31.235 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768996422   | 1    | 3    | N/A      | 4926     | 792400    | -200   | 200    | 20  
2026-01-21 13:05:33.321 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768996482   | 1    | 3    | N/A      | 4986     | 792400    | -200   | 200    | 20  
2026-01-21 13:05:35.431 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768996543   | 1    | 3    | N/A      | 5047     | 792400    | -200   | 200    | 20  
2026-01-21 13:05:37.578 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768996603   | 1    | 3    | N/A      | 5107     | 792400    | -200   | 200    | 20  
2026-01-21 13:05:39.669 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768996663   | 1    | 3    | N/A      | 5167     | 792400    | -200   | 200    | 20  
2026-01-21 13:05:41.740 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768996724   | 1    | 3    | N/A      | 5228     | 792400    | -200   | 200    | 20  
2026-01-21 13:05:43.802 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768996784   | 1    | 3    | N/A      | 5288     | 792400    | -200   | 200    | 20  
2026-01-21 13:05:45.962 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768996844   | 1    | 3    | N/A      | 5348     | 792400    | -200   | 200    | 20  
2026-01-21 13:05:48.042 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768996905   | 1    | 3    | N/A      | 5409     | 792400    | -200   | 200    | 20  
2026-01-21 13:05:50.122 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768996965   | 1    | 3    | N/A      | 5469     | 792400    | -200   | 200    | 20  
2026-01-21 13:05:52.373 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768997026   | 1    | 3    | N/A      | 5530     | 792400    | -200   | 200    | 20  
